//TPQN: 50
//HmmVersion: 170101
//DuplicateOnsets: 1760	D5	2	P1-5-12	P1-5-10	
//DuplicateOnsets: 11660	D4	2	P1-27-13	P1-27-10	
//DuplicateOnsets: 14560	D4	2	P1-33-11	P1-33-4	
//DuplicateOnsets: 14610	G4	2	P1-33-12	P1-33-5	
//DuplicateOnsets: 36485	D4	2	P1-69-16	P1-69-15	
//DuplicateOnsets: 37635	D3	2	P1-72-16	P1-72-15	
//DuplicateOnsets: 47085	D#4	2	P1-99-7	P1-99-6	
//DuplicateOnsets: 48085	A#4	2	P1-102-7	P1-102-6	
//DuplicateOnsets: 50635	D#4	2	P1-111-7	P1-111-6	
//DuplicateOnsets: 51635	A#4	2	P1-114-7	P1-114-6	
//DuplicateOnsets: 52185	G3	2	P1-116-7	P1-116-4	
//DuplicateOnsets: 52535	F3	2	P1-117-9	P1-117-8	
//DuplicateOnsets: 54202	C#4	2	P1-123-12	P1-123-8	
//DuplicateOnsets: 54360	B3	2	P1-124-12	P1-124-6	
//DuplicateOnsets: 54535	A#3	2	P1-125-9	P1-125-5	
//DuplicateOnsets: 55502	C#4	2	P1-129-12	P1-129-7	
//DuplicateOnsets: 55660	B3	2	P1-130-12	P1-130-6	
//DuplicateOnsets: 55835	A#3	2	P1-131-11	P1-131-5	
//DuplicateOnsets: 56985	D5	2	P1-136-11	P1-136-5	
//DuplicateOnsets: 62735	E2	2	P1-147-10	P1-147-6	
//DuplicateOnsets: 74810	E6	2	P1-160-12	P1-160-10	
//DuplicateOnsets: 79455	G#5	2	P1-166-28	P1-166-20	
//DuplicateOnsets: 97255	A5	2	P1-202-9	P1-202-5	
//DuplicateOnsets: 97305	G#5	2	P1-202-10	P1-202-7	
//DuplicateOnsets: 99105	C5	2	P1-208-13	P1-208-3	
//DuplicateOnsets: 99180	A#4	2	P1-208-14	P1-208-6	
//DuplicateOnsets: 105355	F#4	2	P1-224-11	P1-224-5	
//DuplicateOnsets: 123495	G5	2	P1-265-16	P1-265-7	
//DuplicateOnsets: 124662	C#4	2	P1-270-16	P1-270-13	
//DuplicateOnsets: 126037	C#4	2	P1-276-16	P1-276-13	
//DuplicateOnsets: 134195	D2	2	P1-297-10	P1-297-6	
//DuplicateOnsets: 147614	G#5	2	P1-316-17	P1-316-11	
//DuplicateOnsets: 148564	G#5	2	P1-318-14	P1-318-7	
//DuplicateOnsets: 148664	G#3	2	P1-318-19	P1-318-15	
//DuplicateOnsets: 152139	G#5	2	P1-324-16	P1-324-10	
//DuplicateOnsets: 153089	G#5	2	P1-326-14	P1-326-7	
//DuplicateOnsets: 160364	A#5	2	P1-336-12	P1-336-5	
1643	1643	1	CH	1	1	0	0	0	1	F5	0	P1-5-6	
1660	1660	1	CH	1	1	0	0	0	1	D#4	0	P1-5-7	
1677	1677	1	CH	1	1	0	0	0	1	D#5	0	P1-5-8	
1710	1710	1	CH	1	1	0	0	0	1	D4	0	P1-5-9	
1743	1743	1	CH	1	1	0	0	0	1	D4	1	P1-5-11	
1760	1760	1	CH	1	2	1	0	0	2	D5	D5	0	1	P1-5-10	P1-5-12	
1910	1910	1	CH	1	2	1	0	0	2	C5	D#3	0	1	P1-6-1	P1-6-3	
1985	1985	1	CH	1	1	0	0	0	1	G4	0	P1-6-2	
2010	2010	1	CH	1	1	0	0	0	1	G3	1	P1-6-4	
2110	2110	1	CH	1	1	0	0	0	1	C4	1	P1-6-5	
2210	2210	1	CH	1	1	0	0	0	1	D3	0	P1-7-1	
2410	2410	1	CH	1	1	0	0	0	1	G3	0	P1-7-2	
2610	2610	1	CH	1	1	0	0	0	1	D#4	0	P1-7-3	
2810	2810	1	CH	1	1	0	0	0	1	A#4	0	P1-7-4	
3010	3010	1	CH	1	1	0	0	0	1	A#4	0	P1-8-1	
3160	3160	1	CH	1	1	0	0	0	1	D2	0	P1-8-2	
3185	3185	1	CH	1	1	0	0	0	1	C4	1	P1-8-3	
3210	3210	1	CH	1	1	0	0	0	1	C4	1	P1-8-4	
3235	3235	1	CH	1	2	1	0	0	2	D4	C4	0	1	P1-9-1	P1-9-6	
3260	3260	1	CH	1	1	0	0	0	1	F#4	0	P1-9-2	
3285	3285	1	CH	1	1	0	0	0	1	A#4	0	P1-9-3	
3310	3310	1	CH	1	1	0	0	0	1	A4	0	P1-9-4	
3335	3335	1	CH	1	2	1	0	0	2	G4	D4	0	1	P1-9-5	P1-9-7	
3460	3460	1	CH	1	1	0	0	0	1	F#4	2	P1-9-11	
3485	3485	1	CH	1	1	0	0	0	1	G2	1	P1-9-8	
3535	3535	1	CH	1	1	0	0	0	1	A#3	1	P1-9-9	
3585	3585	1	CH	1	1	0	0	0	1	D4	1	P1-9-10	
3635	3635	1	CH	1	1	0	0	0	1	G2	1	P1-10-2	
3685	3685	1	CH	1	2	1	0	0	2	D5	A#3	0	1	P1-10-1	P1-10-3	
3735	3735	1	CH	1	1	0	0	0	1	D4	1	P1-10-4	
3835	3835	1	CH	1	1	0	0	0	1	A#3	1	P1-10-5	
3885	3885	1	CH	1	1	0	0	0	1	D4	1	P1-10-6	
3935	3935	1	CH	1	1	0	0	0	1	G4	1	P1-10-7	
3985	3985	1	CH	1	1	0	0	0	1	A#3	1	P1-10-8	
4035	4035	1	CH	1	1	0	0	0	1	D4	1	P1-10-9	
4085	4085	1	CH	1	1	0	0	0	1	G4	1	P1-10-10	
4135	4135	1	CH	1	1	0	0	0	1	C5	0	P1-11-1	
4210	4210	1	CH	1	1	0	0	0	1	A3	1	P1-11-4	
4260	4260	1	CH	1	1	0	0	0	1	C4	1	P1-11-5	
4310	4310	1	CH	1	2	1	0	0	2	C4	D#4	0	1	P1-11-2	P1-11-6	
4335	4335	1	CH	1	1	0	0	0	1	C4	0	P1-11-3	
4360	4360	1	CH	1	1	0	0	0	1	G4	1	P1-11-7	
4410	4410	1	CH	1	1	0	0	0	1	A3	1	P1-11-8	
4460	4460	1	CH	1	1	0	0	0	1	C4	1	P1-11-9	
4510	4510	1	CH	1	1	0	0	0	1	D#4	1	P1-11-10	
4560	4560	1	CH	1	1	0	0	0	1	G4	1	P1-11-11	
4610	4610	1	CH	1	2	1	0	0	2	D4	D2	0	1	P1-12-1	P1-12-6	
4635	4635	1	CH	1	1	0	0	0	1	F#4	0	P1-12-2	
4660	4660	1	CH	1	2	1	0	0	2	A#4	D2	0	1	P1-12-3	P1-12-7	
4685	4685	1	CH	1	1	0	0	0	1	A4	0	P1-12-4	
4710	4710	1	CH	1	2	1	0	0	2	G4	C4	0	2	P1-12-5	P1-12-11	
4760	4760	1	CH	1	1	0	0	0	1	G2	1	P1-12-8	
4810	4810	1	CH	1	2	1	0	0	2	A#3	D4	1	2	P1-12-9	P1-12-12	
4835	4835	1	CH	1	1	0	0	0	1	F#4	3	P1-12-13	
4860	4860	1	CH	1	1	0	0	0	1	D4	1	P1-12-10	
4910	4910	1	CH	1	1	0	0	0	1	G2	1	P1-13-2	
4960	4960	1	CH	1	2	1	0	0	2	E4	A#3	0	1	P1-13-1	P1-13-3	
5010	5010	1	CH	1	1	0	0	0	1	D4	1	P1-13-4	
5110	5110	1	CH	1	1	0	0	0	1	A2	1	P1-13-5	
5160	5160	1	CH	1	1	0	0	0	1	G3	1	P1-13-6	
5210	5210	1	CH	1	1	0	0	0	1	A3	1	P1-13-7	
5260	5260	1	CH	1	1	0	0	0	1	C#4	1	P1-13-8	
5310	5310	1	CH	1	1	0	0	0	1	A2	1	P1-13-9	
5360	5360	1	CH	1	1	0	0	0	1	G3	1	P1-13-10	
5410	5410	1	CH	1	1	0	0	0	1	A3	1	P1-13-11	
5460	5460	1	CH	1	1	0	0	0	1	C#4	1	P1-13-12	
5510	5510	1	CH	1	1	0	0	0	1	F#4	0	P1-14-1	
5585	5585	1	CH	1	1	0	0	0	1	D2	1	P1-14-4	
5635	5635	1	CH	1	1	0	0	0	1	F#3	1	P1-14-5	
5685	5685	1	CH	1	2	1	0	0	2	C4	A3	0	1	P1-14-2	P1-14-6	
5710	5710	1	CH	1	1	0	0	0	1	C4	0	P1-14-3	
5735	5735	1	CH	1	1	0	0	0	1	D4	1	P1-14-7	
5785	5785	1	CH	1	1	0	0	0	1	D2	1	P1-14-8	
5835	5835	1	CH	1	1	0	0	0	1	F#3	1	P1-14-9	
5885	5885	1	CH	1	1	0	0	0	1	A3	1	P1-14-10	
5935	5935	1	CH	1	1	0	0	0	1	D4	1	P1-14-11	
5985	5985	1	CH	1	2	1	0	0	2	D4	D3	0	1	P1-15-1	P1-15-6	
6010	6010	1	CH	1	1	0	0	0	1	F#4	0	P1-15-2	
6035	6035	1	CH	1	2	1	0	0	2	A#4	D3	0	1	P1-15-3	P1-15-7	
6060	6060	1	CH	1	1	0	0	0	1	A4	0	P1-15-4	
6085	6085	1	CH	1	2	1	0	0	2	G4	C4	0	2	P1-15-5	P1-15-11	
6135	6135	1	CH	1	1	0	0	0	1	G2	1	P1-15-8	
6185	6185	1	CH	1	2	1	0	0	2	A#3	D4	1	2	P1-15-9	P1-15-12	
6210	6210	1	CH	1	1	0	0	0	1	F#4	3	P1-15-13	
6235	6235	1	CH	1	1	0	0	0	1	D4	1	P1-15-10	
6285	6285	1	CH	1	1	0	0	0	1	G2	1	P1-16-2	
6335	6335	1	CH	1	2	1	0	0	2	G5	A#3	0	1	P1-16-1	P1-16-3	
6385	6385	1	CH	1	1	0	0	0	1	D4	1	P1-16-4	
6485	6485	1	CH	1	1	0	0	0	1	E4	1	P1-16-5	
6535	6535	1	CH	1	1	0	0	0	1	G4	1	P1-16-6	
6585	6585	1	CH	1	1	0	0	0	1	A#4	1	P1-16-7	
6635	6635	1	CH	1	1	0	0	0	1	D5	1	P1-16-8	
6685	6685	1	CH	1	1	0	0	0	1	E4	1	P1-16-9	
6735	6735	1	CH	1	1	0	0	0	1	G4	1	P1-16-10	
6785	6785	1	CH	1	1	0	0	0	1	A#4	1	P1-16-11	
6835	6835	1	CH	1	1	0	0	0	1	D5	1	P1-16-12	
6885	6885	1	CH	1	1	0	0	0	1	F5	0	P1-17-1	
6935	6935	1	CH	1	1	0	0	0	1	F4	1	P1-17-4	
6985	6985	1	CH	1	1	0	0	0	1	A#4	1	P1-17-5	
7035	7035	1	CH	1	2	1	0	0	2	D#4	C5	0	1	P1-17-2	P1-17-6	
7060	7060	1	CH	1	1	0	0	0	1	F4	0	P1-17-3	
7085	7085	1	CH	1	1	0	0	0	1	F4	1	P1-17-7	
7135	7135	1	CH	1	1	0	0	0	1	A#4	1	P1-17-8	
7185	7185	1	CH	1	1	0	0	0	1	C5	1	P1-17-9	
7235	7235	1	CH	1	1	0	0	0	1	D#4	1	P1-17-10	
7385	7385	1	CH	1	1	0	0	0	1	A4	0	P1-18-1	
7410	7410	1	CH	1	1	0	0	0	1	D#5	0	P1-18-2	
7435	7435	1	CH	1	1	0	0	0	1	D5	0	P1-18-3	
7473	7473	1	CH	1	1	0	0	0	1	C#5	0	P1-18-4	
7485	7485	1	CH	1	1	0	0	0	1	C#5	0	P1-18-5	
7535	7535	1	CH	1	3	2	0	0	3	A#2	F2	A4	1	2	3	P1-18-6	P1-18-10	P1-18-12	
7585	7585	1	CH	1	2	1	0	0	2	D#4	F2	1	2	P1-18-7	P1-18-11	
7635	7635	1	CH	1	1	0	0	0	1	F4	1	P1-18-8	
7685	7685	1	CH	1	1	0	0	0	1	A4	1	P1-18-9	
7735	7735	1	CH	1	1	0	0	0	1	A#2	1	P1-19-2	
7785	7785	1	CH	1	2	1	0	0	2	D5	D#4	0	1	P1-19-1	P1-19-3	
7835	7835	1	CH	1	1	0	0	0	1	F4	1	P1-19-4	
7885	7885	1	CH	1	1	0	0	0	1	A4	1	P1-19-5	
7985	7985	1	CH	1	1	0	0	0	1	A#3	1	P1-19-6	
8035	8035	1	CH	1	1	0	0	0	1	D4	1	P1-19-7	
8085	8085	1	CH	1	1	0	0	0	1	F4	1	P1-19-8	
8135	8135	1	CH	1	1	0	0	0	1	A#4	1	P1-19-9	
8185	8185	1	CH	1	1	0	0	0	1	A#3	1	P1-19-10	
8235	8235	1	CH	1	1	0	0	0	1	D4	1	P1-19-11	
8285	8285	1	CH	1	1	0	0	0	1	F4	1	P1-19-12	
8335	8335	1	CH	1	1	0	0	0	1	A#4	1	P1-19-13	
8385	8385	1	CH	1	1	0	0	0	1	C5	0	P1-20-1	
8460	8460	1	CH	1	1	0	0	0	1	A3	1	P1-20-4	
8510	8510	1	CH	1	1	0	0	0	1	D#4	1	P1-20-5	
8560	8560	1	CH	1	2	1	0	0	2	C4	G4	0	1	P1-20-2	P1-20-6	
8585	8585	1	CH	1	1	0	0	0	1	C4	0	P1-20-3	
8610	8610	1	CH	1	1	0	0	0	1	A3	1	P1-20-7	
8660	8660	1	CH	1	1	0	0	0	1	D#4	1	P1-20-8	
8710	8710	1	CH	1	1	0	0	0	1	G4	1	P1-20-9	
8760	8760	1	CH	1	2	1	0	0	2	D4	D2	0	1	P1-21-1	P1-21-6	
8785	8785	1	CH	1	1	0	0	0	1	F#4	0	P1-21-2	
8810	8810	1	CH	1	2	1	0	0	2	A#4	D2	0	1	P1-21-3	P1-21-7	
8835	8835	1	CH	1	1	0	0	0	1	A4	0	P1-21-4	
8860	8860	1	CH	1	2	1	0	0	2	G4	C4	0	2	P1-21-5	P1-21-11	
8910	8910	1	CH	1	1	0	0	0	1	G2	1	P1-21-8	
8960	8960	1	CH	1	2	1	0	0	2	A#3	D4	1	2	P1-21-9	P1-21-12	
8985	8985	1	CH	1	1	0	0	0	1	F#4	3	P1-21-13	
9010	9010	1	CH	1	1	0	0	0	1	D4	1	P1-21-10	
9060	9060	1	CH	1	1	0	0	0	1	G2	1	P1-22-2	
9110	9110	1	CH	1	2	1	0	0	2	D5	A#3	0	1	P1-22-1	P1-22-3	
9160	9160	1	CH	1	1	0	0	0	1	D4	1	P1-22-4	
9260	9260	1	CH	1	1	0	0	0	1	A#3	1	P1-22-5	
9310	9310	1	CH	1	1	0	0	0	1	D4	1	P1-22-6	
9360	9360	1	CH	1	1	0	0	0	1	G4	1	P1-22-7	
9410	9410	1	CH	1	1	0	0	0	1	A#3	1	P1-22-8	
9460	9460	1	CH	1	1	0	0	0	1	D4	1	P1-22-9	
9510	9510	1	CH	1	1	0	0	0	1	G4	1	P1-22-10	
9560	9560	1	CH	1	1	0	0	0	1	C5	0	P1-23-1	
9635	9635	1	CH	1	1	0	0	0	1	A3	1	P1-23-4	
9685	9685	1	CH	1	1	0	0	0	1	C4	1	P1-23-5	
9735	9735	1	CH	1	2	1	0	0	2	C4	D#4	0	1	P1-23-2	P1-23-6	
9760	9760	1	CH	1	1	0	0	0	1	C4	0	P1-23-3	
9785	9785	1	CH	1	1	0	0	0	1	G4	1	P1-23-7	
9835	9835	1	CH	1	1	0	0	0	1	A3	1	P1-23-8	
9885	9885	1	CH	1	1	0	0	0	1	C4	1	P1-23-9	
9935	9935	1	CH	1	1	0	0	0	1	D#4	1	P1-23-10	
9985	9985	1	CH	1	1	0	0	0	1	G4	1	P1-23-11	
10035	10035	1	CH	1	2	1	0	0	2	D4	D2	0	1	P1-24-1	P1-24-6	
10060	10060	1	CH	1	1	0	0	0	1	F#4	0	P1-24-2	
10085	10085	1	CH	1	2	1	0	0	2	A#4	D2	0	1	P1-24-3	P1-24-7	
10110	10110	1	CH	1	1	0	0	0	1	A4	0	P1-24-4	
10135	10135	1	CH	1	2	1	0	0	2	G4	C4	0	2	P1-24-5	P1-24-11	
10185	10185	1	CH	1	1	0	0	0	1	G2	1	P1-24-8	
10235	10235	1	CH	1	2	1	0	0	2	A#3	D4	1	2	P1-24-9	P1-24-12	
10260	10260	1	CH	1	1	0	0	0	1	F#4	3	P1-24-13	
10285	10285	1	CH	1	1	0	0	0	1	D4	1	P1-24-10	
10335	10335	1	CH	1	1	0	0	0	1	G2	1	P1-25-2	
10385	10385	1	CH	1	2	1	0	0	2	E4	A#3	0	1	P1-25-1	P1-25-3	
10435	10435	1	CH	1	1	0	0	0	1	D4	1	P1-25-4	
10535	10535	1	CH	1	1	0	0	0	1	A2	1	P1-25-5	
10585	10585	1	CH	1	1	0	0	0	1	G3	1	P1-25-6	
10635	10635	1	CH	1	1	0	0	0	1	A3	1	P1-25-7	
10685	10685	1	CH	1	1	0	0	0	1	C#4	1	P1-25-8	
10735	10735	1	CH	1	1	0	0	0	1	A2	1	P1-25-9	
10785	10785	1	CH	1	1	0	0	0	1	G3	1	P1-25-10	
10835	10835	1	CH	1	1	0	0	0	1	A3	1	P1-25-11	
10885	10885	1	CH	1	1	0	0	0	1	C#4	1	P1-25-12	
10935	10935	1	CH	1	1	0	0	0	1	F#4	0	P1-26-1	
11010	11010	1	CH	1	1	0	0	0	1	D2	1	P1-26-4	
11060	11060	1	CH	1	1	0	0	0	1	F#3	1	P1-26-5	
11110	11110	1	CH	1	2	1	0	0	2	C4	A3	0	1	P1-26-2	P1-26-6	
11135	11135	1	CH	1	1	0	0	0	1	C4	0	P1-26-3	
11160	11160	1	CH	1	1	0	0	0	1	D4	1	P1-26-7	
11210	11210	1	CH	1	1	0	0	0	1	D2	1	P1-26-8	
11260	11260	1	CH	1	1	0	0	0	1	F#3	1	P1-26-9	
11310	11310	1	CH	1	1	0	0	0	1	A3	1	P1-26-10	
11360	11360	1	CH	1	1	0	0	0	1	D4	1	P1-26-11	
11410	11410	1	CH	1	2	1	0	0	2	D4	D3	0	1	P1-27-1	P1-27-6	
11435	11435	1	CH	1	1	0	0	0	1	F#4	0	P1-27-2	
11460	11460	1	CH	1	2	1	0	0	2	A#4	D3	0	1	P1-27-3	P1-27-7	
11485	11485	1	CH	1	1	0	0	0	1	A4	0	P1-27-4	
11510	11510	1	CH	1	1	0	0	0	1	G4	0	P1-27-5	
11560	11560	1	CH	1	2	1	0	0	2	G3	C4	1	2	P1-27-8	P1-27-12	
11610	11610	1	CH	1	1	0	0	0	1	B3	1	P1-27-9	
11660	11660	1	CH	1	2	1	0	0	2	D4	D4	1	2	P1-27-10	P1-27-13	
11685	11685	1	CH	1	1	0	0	0	1	F#4	3	P1-27-14	
11710	11710	1	CH	1	1	0	0	0	1	F4	1	P1-27-11	
11760	11760	1	CH	1	1	0	0	0	1	G3	1	P1-28-2	
11810	11810	1	CH	1	2	1	0	0	2	G5	B3	0	1	P1-28-1	P1-28-3	
11860	11860	1	CH	1	1	0	0	0	1	D4	1	P1-28-4	
11910	11910	1	CH	1	1	0	0	0	1	F4	1	P1-28-5	
12010	12010	1	CH	1	1	0	0	0	1	G2	1	P1-28-6	
12060	12060	1	CH	1	1	0	0	0	1	F4	1	P1-28-7	
12110	12110	1	CH	1	1	0	0	0	1	G4	1	P1-28-8	
12160	12160	1	CH	1	1	0	0	0	1	B4	1	P1-28-9	
12210	12210	1	CH	1	1	0	0	0	1	D5	1	P1-28-10	
12260	12260	1	CH	1	1	0	0	0	1	G2	1	P1-28-11	
12310	12310	1	CH	1	1	0	0	0	1	F4	1	P1-28-12	
12360	12360	1	CH	1	1	0	0	0	1	G4	1	P1-28-13	
12410	12410	1	CH	1	1	0	0	0	1	B4	1	P1-28-14	
12460	12460	1	CH	1	1	0	0	0	1	D5	1	P1-28-15	
12510	12510	1	CH	1	1	0	0	0	1	G5	0	P1-29-1	
12560	12560	1	CH	1	1	0	0	0	1	C2	1	P1-29-3	
12610	12610	1	CH	1	1	0	0	0	1	G4	1	P1-29-4	
12660	12660	1	CH	1	2	1	0	0	2	D5	C5	0	1	P1-29-2	P1-29-5	
12710	12710	1	CH	1	1	0	0	0	1	D#5	1	P1-29-6	
12760	12760	1	CH	1	1	0	0	0	1	G3	1	P1-29-7	
12810	12810	1	CH	1	1	0	0	0	1	G4	1	P1-29-8	
12860	12860	1	CH	1	2	1	0	0	2	C5	C3	1	2	P1-29-9	P1-29-11	
12910	12910	1	CH	1	1	0	0	0	1	D#5	1	P1-29-10	
12960	12960	1	CH	1	1	0	0	0	1	D2	1	P1-30-2	
13010	13010	1	CH	1	1	0	0	0	1	D4	1	P1-30-3	
13060	13060	1	CH	1	2	1	0	0	2	C5	G4	0	1	P1-30-1	P1-30-4	
13110	13110	1	CH	1	1	0	0	0	1	G3	1	P1-30-5	
13160	13160	1	CH	1	1	0	0	0	1	D4	1	P1-30-6	
13210	13210	1	CH	1	1	0	0	0	1	G4	1	P1-30-7	
13260	13260	1	CH	1	1	0	0	0	1	D3	2	P1-30-11	
13310	13310	1	CH	1	1	0	0	0	1	D#2	1	P1-30-8	
13360	13360	1	CH	1	1	0	0	0	1	C4	1	P1-30-9	
13410	13410	1	CH	1	2	1	0	0	2	G4	D#3	1	2	P1-30-10	P1-30-12	
13510	13510	1	CH	1	1	0	0	0	1	G3	1	P1-31-2	
13560	13560	1	CH	1	2	1	0	0	2	G4	C4	0	1	P1-31-1	P1-31-3	
13610	13610	1	CH	1	1	0	0	0	1	G4	1	P1-31-4	
13710	13710	1	CH	1	1	0	0	0	1	D2	1	P1-31-5	
